department,code,year,marks,mean,sd,min,q10,q25,median,IQR,q75,q90,q95,max
History,HY330,2020/21,13,69.1,2.4,64.0,66.2,68.0,69.0,3.0,71.0,71.0,71.8,73.0
History,HY330,2022/23,12,70.2,3.9,63.0,64.4,68.8,70.5,4.5,73.2,74.9,75.0,75.0
History,HY330,2023/24,19,66.2,6.1,50.0,61.0,62.0,67.0,8.0,70.0,72.0,72.5,77.0
History,HY331,2019/20,15,66.8,3.0,60.0,63.2,65.5,67.0,3.0,68.5,70.0,70.6,72.0
History,HY331,2020/21,14,64.9,7.5,43.0,57.5,64.5,67.5,4.2,68.8,70.7,71.0,71.0
History,HY331,2021/22,15,67.5,4.1,55.0,65.0,66.5,68.0,3.0,69.5,71.0,71.6,73.0
History,HY331,2023/24,10,67.6,4.1,60.0,64.5,65.0,67.5,5.5,70.5,72.2,73.1,74.0
History,HY332,2019/20,13,69.3,3.5,63.0,64.4,67.0,70.0,5.0,72.0,73.6,74.0,74.0
History,HY332,2020/21,16,70.3,4.1,63.0,64.5,68.2,70.5,5.0,73.2,75.0,76.0,76.0
History,HY332,2022/23,13,70.0,4.7,60.0,66.0,67.0,70.0,7.0,74.0,75.0,75.4,76.0
History,HY332,2023/24,15,68.1,3.4,62.0,64.4,65.5,69.0,4.0,69.5,72.2,73.6,75.0
History,HY333,2020/21,13,63.5,19.3,0.0,62.6,67.0,68.0,4.0,71.0,72.0,72.0,72.0
History,HY333,2021/22,17,56.9,21.8,0.0,34.2,61.0,64.0,6.0,67.0,69.0,69.2,70.0
History,HY333,2022/23,16,64.1,6.7,53.0,55.5,59.8,64.0,9.0,68.8,72.0,73.5,75.0
History,HY333,2023/24,11,66.0,5.4,58.0,58.0,63.0,67.0,6.5,69.5,73.0,73.0,73.0
History,HY334,2021/22,8,69.9,4.3,60.0,67.0,70.0,70.5,1.5,71.5,73.3,73.7,74.0
History,HY334,2022/23,14,66.4,5.3,55.0,57.5,65.5,69.0,4.5,70.0,70.0,70.0,70.0
History,HY334,2023/24,13,65.7,4.9,55.0,59.0,65.0,66.0,5.0,70.0,70.8,71.0,71.0
History,HY335,2021/22,14,62.4,18.4,0.0,58.3,65.2,69.0,4.5,69.8,70.7,71.0,71.0
History,HY335,2022/23,15,67.4,4.7,55.0,63.4,65.5,68.0,5.5,71.0,72.6,73.0,73.0
History,HY335,2023/24,14,68.0,5.4,58.0,59.9,65.2,69.5,6.8,72.0,73.0,73.7,75.0
History,HY336,2022/23,7,64.6,5.1,57.0,58.2,61.5,65.0,6.5,68.0,69.2,70.1,71.0
Relations,IR100,2019/20,156,64.3,6.0,35.0,57.0,61.0,64.0,7.0,68.0,71.5,73.2,77.0
Relations,IR100,2020/21,175,64.8,7.0,47.0,56.0,60.0,65.0,10.0,70.0,73.0,75.0,85.0
Relations,IR100,2021/22,140,63.4,6.6,26.0,56.0,59.8,64.0,7.2,67.0,72.0,73.0,78.0
Relations,IR100,2022/23,165,60.0,8.0,0.0,53.0,55.0,60.0,10.0,65.0,69.6,71.0,78.0
Relations,IR100,2023/24,116,62.0,6.2,43.0,55.0,58.0,62.0,8.0,66.0,70.0,72.5,77.0
Relations,IR101,2019/20,98,64.4,8.6,0.0,58.0,62.0,66.0,6.0,68.0,71.3,72.0,76.0
Relations,IR101,2020/21,118,63.7,10.3,0.0,57.0,60.0,65.0,10.0,70.0,72.0,73.1,76.0
Relations,IR101,2021/22,90,63.9,10.7,0.0,59.0,63.0,65.5,5.0,68.0,71.0,71.5,75.0
Relations,IR101,2022/23,105,64.8,4.8,50.0,59.0,62.0,65.0,6.0,68.0,70.0,71.8,74.0
Relations,IR101,2023/24,68,64.3,4.1,55.0,58.0,61.8,65.0,5.2,67.0,69.0,69.7,72.0
Relations,IR200,2019/20,67,68.7,6.6,56.0,60.0,64.5,68.0,8.0,72.5,77.0,80.0,90.0
Relations,IR200,2020/21,64,66.3,5.0,54.0,59.0,63.8,67.0,5.2,69.0,72.7,73.8,77.0
Relations,IR200,2021/22,82,66.6,6.8,45.0,57.1,63.2,67.0,6.8,70.0,73.0,75.0,90.0
Relations,IR200,2022/23,24,64.4,9.7,38.0,52.3,58.5,66.0,11.5,70.0,74.7,77.5,80.0
Relations,IR200,2023/24,25,67.2,5.8,57.0,59.8,64.0,66.0,6.0,70.0,76.0,76.8,78.0
Relations,IR202,2019/20,103,65.0,6.3,30.0,57.0,63.0,66.0,5.0,68.0,71.0,72.9,80.0
Relations,IR202,2020/21,92,65.0,5.5,51.0,58.0,62.0,65.5,6.0,68.0,72.0,74.0,80.0
Relations,IR202,2021/22,137,64.7,6.2,48.0,57.0,61.0,65.0,9.0,70.0,73.4,75.0,76.0
Relations,IR202,2022/23,119,65.4,6.0,46.0,59.0,62.0,65.0,8.0,70.0,73.0,74.0,80.0
Relations,IR202,2023/24,136,63.5,6.5,45.0,55.0,58.0,64.0,10.0,68.0,71.0,73.2,77.0
Relations,IR203,2019/20,51,64.7,8.2,35.0,59.0,61.0,64.0,9.5,70.5,75.0,76.0,82.0
Relations,IR203,2020/21,53,64.0,4.8,54.0,59.0,60.0,64.0,7.0,67.0,69.0,71.8,76.0
Relations,IR203,2021/22,77,63.4,4.8,43.0,57.0,61.0,64.0,5.0,66.0,69.0,69.2,71.0
Relations,IR203,2022/23,53,62.2,5.0,50.0,55.2,59.0,62.0,8.0,67.0,68.0,69.0,70.0
Relations,IR203,2023/24,62,71.5,5.7,51.0,64.1,69.0,73.0,6.0,75.0,77.0,78.0,83.0
Relations,IR205,2019/20,108,65.8,7.3,43.0,57.0,62.0,65.0,8.0,70.0,75.0,80.0,80.0
Relations,IR205,2020/21,103,63.3,8.7,40.0,52.0,59.5,63.0,8.5,68.0,72.0,79.7,87.0
Relations,IR205,2021/22,90,65.5,6.1,52.0,57.9,61.0,66.0,10.0,71.0,73.1,76.0,79.0
Relations,IR205,2022/23,95,62.9,9.0,0.0,54.4,58.0,64.0,10.0,68.0,70.6,72.3,76.0
Relations,IR205,2023/24,126,66.1,8.5,0.0,58.5,62.0,66.5,9.0,71.0,74.0,76.0,78.0
Relations,IR206,2019/20,93,64.5,7.9,30.0,54.2,60.0,67.0,8.0,68.0,71.8,77.6,82.0
Relations,IR206,2020/21,79,64.4,6.4,40.0,56.8,61.5,65.0,6.5,68.0,72.0,73.1,80.0
Relations,IR206,2021/22,100,66.2,6.7,41.0,58.0,63.0,67.0,7.0,70.0,73.0,75.0,81.0
Relations,IR206,2022/23,95,66.3,5.8,52.0,59.4,62.5,66.0,7.5,70.0,74.0,76.0,80.0
Relations,IR206,2023/24,122,65.0,5.6,49.0,58.0,62.0,65.0,6.0,68.0,70.9,75.9,84.0
Relations,IR305,2020/21,30,66.6,5.5,57.0,58.9,64.0,66.0,6.0,70.0,73.0,73.5,80.0
Relations,IR305,2021/22,26,65.6,4.2,54.0,62.0,64.0,65.0,4.0,68.0,71.0,72.0,73.0
Relations,IR305,2022/23,36,67.5,5.5,48.0,63.5,65.0,67.0,5.2,70.2,73.5,76.2,77.0
Relations,IR312,2019/20,10,68.1,5.4,58.0,61.6,64.8,69.0,7.2,72.0,73.2,74.1,75.0
Relations,IR312,2020/21,26,66.6,6.0,53.0,58.5,63.5,66.5,6.2,69.8,73.0,76.2,80.0
Relations,IR312,2021/22,16,67.7,7.5,54.0,62.0,62.8,66.0,9.2,72.0,78.5,82.0,82.0
Relations,IR312,2022/23,13,65.5,11.0,54.0,54.4,56.0,63.0,20.0,76.0,81.2,82.0,82.0
Relations,IR312,2023/24,28,67.3,4.9,58.0,62.0,64.8,67.0,6.2,71.0,74.3,75.7,77.0
Relations,IR314,2019/20,15,65.7,6.8,54.0,57.0,61.5,66.0,9.0,70.5,74.2,75.6,77.0
Relations,IR314,2021/22,14,63.4,4.4,57.0,58.0,60.5,64.0,4.5,65.0,68.8,70.7,72.0
Relations,IR314,2022/23,13,64.5,8.5,48.0,57.2,58.0,63.0,13.0,71.0,74.8,75.8,77.0
Relations,IR315,2019/20,20,64.8,7.2,47.0,57.9,60.0,65.5,10.5,70.5,73.1,74.1,75.0
Relations,IR315,2020/21,21,62.6,10.5,41.0,49.0,57.0,63.0,14.0,71.0,75.0,76.0,77.0
Relations,IR315,2021/22,16,67.4,4.5,58.0,62.0,64.5,68.5,5.5,70.0,72.5,73.2,74.0
Relations,IR315,2022/23,28,65.1,4.3,58.0,60.7,62.0,64.0,5.2,67.2,70.6,72.7,76.0
Relations,IR315,2023/24,35,65.9,5.6,49.0,58.0,63.0,67.0,7.5,70.5,72.0,72.3,74.0
Relations,IR317,2020/21,35,66.1,5.0,57.0,58.0,64.0,67.0,5.0,69.0,72.6,75.0,75.0
Relations,IR317,2021/22,31,65.8,5.5,52.0,58.0,63.5,65.0,6.5,70.0,72.0,74.0,75.0
Relations,IR317,2022/23,27,64.0,6.7,45.0,56.2,62.0,65.0,5.5,67.5,70.8,72.7,75.0
Relations,IR317,2023/24,29,60.8,8.1,43.0,52.8,55.0,60.0,11.0,66.0,71.0,71.6,74.0
Relations,IR318,2019/20,15,70.8,4.1,64.0,64.8,68.5,71.0,5.5,74.0,75.0,75.6,77.0
Relations,IR318,2021/22,15,72.8,3.4,68.0,69.0,69.5,73.0,6.0,75.5,77.2,78.0,78.0
Relations,IR318,2022/23,15,72.5,2.8,67.0,69.0,71.0,73.0,3.5,74.5,75.6,76.3,77.0
Relations,IR318,2023/24,14,72.9,7.5,62.0,62.3,66.2,73.5,12.8,79.0,81.7,82.3,83.0
Relations,IR323,2019/20,15,68.5,3.2,62.0,65.0,66.0,69.0,5.0,71.0,72.6,73.0,73.0
Relations,IR323,2020/21,20,69.0,6.0,53.0,61.7,67.8,70.0,4.2,72.0,74.2,76.2,79.0
Relations,IR323,2021/22,25,67.4,8.6,50.0,56.6,62.0,68.0,12.0,74.0,78.6,79.0,80.0
Relations,IR323,2022/23,27,67.8,5.6,49.0,63.2,66.0,68.0,5.0,71.0,74.4,75.7,77.0
Relations,IR323,2023/24,19,68.8,4.4,62.0,63.8,65.0,69.0,7.0,72.0,74.0,74.3,77.0
Relations,IR327,2023/24,15,66.8,5.7,58.0,59.0,63.5,68.0,6.0,69.5,73.2,75.2,78.0
Relations,IR345,2021/22,15,70.5,3.5,66.0,66.0,68.5,70.0,3.5,72.0,73.6,75.5,79.0
Relations,IR345,2022/23,29,62.2,12.8,0.0,57.8,60.0,65.0,8.0,68.0,70.0,71.2,73.0
Relations,IR345,2023/24,15,62.7,18.2,0.0,56.6,62.0,68.0,8.5,70.5,74.0,74.3,75.0
Relations,IR349,2019/20,29,64.0,13.4,0.0,56.8,62.0,66.0,8.0,70.0,72.0,73.8,75.0
Relations,IR349,2020/21,51,63.0,10.6,0.0,56.0,60.0,64.0,8.0,68.0,72.0,74.5,76.0
Relations,IR349,2021/22,44,66.1,5.4,48.0,59.0,64.0,67.0,6.0,70.0,72.0,73.8,75.0
Relations,IR349,2022/23,49,61.7,8.8,41.0,52.8,56.0,61.0,12.0,68.0,73.0,74.6,78.0
Relations,IR349,2023/24,44,60.7,8.3,37.0,49.9,55.0,63.5,11.0,66.0,68.7,69.8,75.0
Relations,IR354,2023/24,7,65.6,5.1,57.0,60.6,64.0,65.0,4.0,68.0,71.2,72.1,73.0
Relations,IR355,2019/20,16,64.5,13.2,17.0,61.0,65.8,67.0,5.2,71.0,71.5,72.2,73.0
Relations,IR355,2020/21,22,64.7,5.6,50.0,60.0,62.2,65.0,7.0,69.2,71.0,72.0,73.0
Relations,IR355,2021/22,2,60.5,3.5,58.0,58.5,59.2,60.5,2.5,61.8,62.5,62.8,63.0
Relations,IR355,2022/23,14,66.9,3.8,63.0,63.3,64.0,65.5,4.0,68.0,72.8,74.3,75.0
Relations,IR355,2023/24,20,67.7,4.6,54.0,63.0,67.0,68.0,3.5,70.5,73.0,73.1,75.0
Relations,IR367,2019/20,29,66.1,5.6,58.0,59.0,63.0,66.0,5.0,68.0,75.0,76.2,78.0
Relations,IR367,2020/21,29,68.7,6.5,53.0,62.4,65.0,68.0,8.0,73.0,78.0,79.2,80.0
Relations,IR367,2021/22,29,66.5,6.8,54.0,57.4,62.0,66.0,10.0,72.0,75.2,76.6,77.0
Relations,IR367,2022/23,40,66.6,3.5,60.0,61.9,64.0,67.0,4.0,68.0,70.0,71.0,76.0
Relations,IR367,2023/24,26,66.3,7.5,48.0,57.0,62.5,67.5,7.5,70.0,76.0,78.0,80.0
Relations,IR368,2019/20,18,62.0,7.1,47.0,54.1,57.5,62.5,8.5,66.0,71.6,73.0,73.0
Relations,IR368,2020/21,19,61.9,8.5,45.0,49.4,58.5,62.0,8.5,67.0,71.0,75.0,75.0
Relations,IR368,2021/22,20,66.2,4.8,57.0,59.7,64.0,66.0,4.5,68.5,72.0,72.2,77.0
Relations,IR368,2022/23,30,65.0,6.3,40.0,58.0,63.0,67.0,5.0,68.0,70.2,72.0,72.0
Relations,IR368,2023/24,17,61.8,9.3,35.0,49.2,63.0,64.0,4.0,67.0,68.8,70.4,72.0
Relations,IR369,2019/20,15,66.9,8.0,56.0,59.4,61.5,65.0,8.5,70.0,77.6,80.1,85.0
Relations,IR369,2020/21,28,65.9,4.7,55.0,60.1,63.0,66.0,5.5,68.5,72.0,72.7,75.0
Relations,IR369,2021/22,34,66.3,6.9,52.0,58.0,61.2,65.5,10.8,72.0,74.7,77.0,78.0
Relations,IR369,2022/23,40,66.4,4.4,57.0,60.8,64.0,67.0,4.2,68.2,72.1,74.0,75.0
Relations,IR369,2023/24,24,65.8,4.3,58.0,59.5,63.0,65.5,6.2,69.2,70.7,71.8,72.0
Relations,IR373,2019/20,28,70.4,4.6,62.0,63.7,68.8,70.0,4.2,73.0,75.3,78.6,80.0
Relations,IR373,2020/21,29,66.2,4.3,58.0,60.0,64.0,66.0,4.0,68.0,71.2,72.0,76.0
Relations,IR373,2021/22,28,70.2,5.4,60.0,62.0,67.8,69.5,5.5,73.2,76.3,78.3,81.0
Relations,IR373,2022/23,29,72.7,5.4,63.0,66.6,69.0,72.0,9.0,78.0,79.0,79.6,80.0
Relations,IR373,2023/24,14,66.0,10.3,47.0,52.1,60.0,66.5,15.2,75.2,77.0,78.4,81.0
Relations,IR377,2022/23,13,69.5,3.3,64.0,65.4,68.0,70.0,3.0,71.0,74.2,75.0,75.0
Relations,IR377,2023/24,13,69.9,2.9,64.0,66.6,69.0,70.0,3.0,72.0,72.8,73.8,75.0
Relations,IR379,2022/23,30,62.9,13.4,0.0,56.0,60.0,64.5,8.5,68.5,73.1,75.6,79.0
Relations,IR379,2023/24,16,66.1,7.2,49.0,59.5,61.8,66.5,9.5,71.2,74.0,76.5,78.0
Relations,IR380,2022/23,26,61.3,18.4,0.0,59.0,63.0,66.5,5.0,68.0,70.5,71.0,72.0
Relations,IR380,2023/24,16,69.2,4.9,60.0,62.5,67.0,69.0,7.0,74.0,74.5,75.0,75.0
Relations,IR391,2023/24,13,68.6,5.4,62.0,63.0,65.0,67.0,6.0,71.0,76.8,77.4,78.0
Relations,IR395,2022/23,16,69.1,1.5,67.0,68.0,68.0,69.0,2.0,70.0,70.5,71.5,73.0
Relations,IR395,2023/24,15,66.9,7.3,43.0,62.2,67.0,69.0,3.0,70.0,71.6,72.6,74.0
Relations,IR398,2019/20,38,66.1,9.7,27.0,58.0,63.0,67.0,7.8,70.8,75.6,80.0,83.0
Relations,IR398,2020/21,44,66.3,7.1,45.0,57.6,63.0,67.5,7.0,70.0,74.0,75.0,81.0
Relations,IR398,2021/22,46,68.5,6.0,50.0,62.0,64.0,68.5,8.0,72.0,76.5,78.0,80.0
Relations,IR398,2022/23,60,67.4,8.4,42.0,58.0,64.0,68.0,8.0,72.0,76.2,81.0,85.0
Relations,IR398,2023/24,36,66.1,8.6,24.0,60.5,64.8,66.5,6.2,71.0,72.0,74.5,80.0
School,LL104,2019/20,179,64.5,5.4,43.0,58.0,62.0,65.0,6.0,68.0,70.2,71.0,74.0
School,LL104,2020/21,221,64.5,4.4,45.0,60.0,63.0,65.0,4.0,67.0,70.0,71.0,73.0
School,LL104,2021/22,219,61.5,6.8,15.0,54.8,58.0,63.0,8.0,66.0,68.0,70.0,72.0
School,LL104,2022/23,222,60.8,7.0,16.0,52.0,58.0,62.0,7.0,65.0,68.0,70.0,73.0
School,LL104,2023/24,22,62.6,4.4,52.0,58.0,60.0,62.0,5.5,65.5,67.9,69.9,70.0
School,LL105,2019/20,176,65.9,4.5,31.0,61.5,64.0,66.0,6.0,70.0,70.0,71.0,75.0
School,LL105,2020/21,225,65.8,4.0,50.0,60.0,63.0,66.0,5.0,68.0,70.0,71.8,79.0
School,LL105,2021/22,197,64.4,4.9,44.0,58.0,62.0,64.0,5.0,67.0,70.4,72.0,80.0
School,LL105,2022/23,210,64.7,4.6,45.0,58.0,62.0,65.0,6.0,68.0,70.0,71.0,75.0
School,LL105,2023/24,2,69.0,2.8,67.0,67.4,68.0,69.0,2.0,70.0,70.6,70.8,71.0
School,LL106,2019/20,179,62.7,6.7,8.0,56.0,61.0,64.0,5.0,66.0,70.0,70.0,76.0
School,LL106,2020/21,225,60.5,5.5,34.0,55.0,58.0,61.0,6.0,64.0,67.0,68.0,75.0
School,LL106,2021/22,195,58.5,7.7,24.0,48.8,55.0,58.0,9.0,64.0,68.0,70.0,75.0
School,LL106,2022/23,212,59.9,7.1,21.0,52.0,56.0,61.0,8.2,64.2,68.0,70.0,76.0
School,LL106,2023/24,170,62.3,6.6,34.0,55.0,60.0,63.0,6.0,66.0,70.0,71.0,75.0
School,LL108,2019/20,171,62.0,5.0,40.0,57.0,60.0,62.0,5.0,65.0,68.0,70.0,73.0
School,LL108,2020/21,219,63.3,5.7,30.0,58.0,61.0,64.0,6.0,67.0,70.0,70.0,72.0
School,LL108,2021/22,207,60.9,6.0,38.0,52.0,58.0,62.0,7.0,65.0,67.4,70.0,72.0
School,LL108,2022/23,224,60.4,6.4,40.0,53.0,56.8,62.0,8.2,65.0,68.0,70.0,73.0
School,LL108,2023/24,205,61.4,5.5,40.0,55.0,58.0,62.0,7.0,65.0,67.0,68.0,71.0
School,LL109,2019/20,175,65.0,4.6,51.0,60.0,62.0,65.0,6.0,68.0,71.0,73.0,76.0
School,LL109,2020/21,225,64.1,4.9,45.0,58.0,61.0,64.0,6.0,67.0,70.0,72.0,76.0
School,LL109,2021/22,203,64.4,4.7,50.0,58.0,61.0,65.0,7.0,68.0,70.0,71.0,75.0
School,LL109,2022/23,216,61.6,5.1,38.0,56.0,58.0,61.0,7.0,65.0,67.0,70.2,74.0
School,LL109,2023/24,3,63.3,5.5,57.0,58.8,61.5,66.0,5.0,66.5,66.8,66.9,67.0
School,LL142,2023/24,177,62.9,5.2,30.0,56.0,61.0,64.0,5.0,66.0,68.0,70.0,72.0
School,LL143,2023/24,161,62.9,6.2,28.0,56.0,59.0,64.0,8.0,67.0,70.0,70.0,74.0
School,LL201,2021/22,12,66.7,4.6,57.0,58.8,66.8,68.0,1.5,68.2,69.9,71.3,73.0
School,LL201,2022/23,18,67.4,6.3,53.0,58.2,66.2,69.0,4.5,70.8,73.3,74.3,76.0
School,LL201,2023/24,15,65.5,5.3,56.0,58.8,63.0,65.0,6.0,69.0,73.0,73.0,73.0
School,LL202,2019/20,89,65.3,3.9,45.0,61.0,64.0,66.0,3.0,67.0,70.0,70.6,73.0
School,LL202,2020/21,85,66.3,3.2,57.0,63.0,65.0,66.0,5.0,70.0,70.0,70.8,72.0
School,LL202,2021/22,120,65.4,6.9,0.0,62.0,64.0,66.0,4.0,68.0,70.0,71.0,73.0
School,LL202,2022/23,84,63.6,8.2,0.0,60.3,62.8,64.0,4.2,67.0,70.0,70.0,74.0
School,LL202,2023/24,92,63.7,4.8,48.0,57.0,62.0,65.0,4.0,66.0,70.0,70.0,73.0
School,LL203,2019/20,74,66.9,2.4,62.0,64.0,65.0,67.0,3.0,68.0,70.0,70.3,72.0
School,LL203,2020/21,61,67.0,4.8,45.0,63.0,65.0,68.0,5.0,70.0,71.0,73.0,75.0
School,LL203,2021/22,71,66.6,4.4,40.0,62.0,65.0,68.0,5.0,70.0,70.0,71.0,73.0
School,LL203,2022/23,83,66.0,7.6,8.0,63.0,65.0,67.0,5.0,70.0,70.0,70.9,73.0
School,LL203,2023/24,89,66.5,3.8,57.0,61.0,64.0,67.0,6.0,70.0,70.0,71.6,73.0
School,LL204,2019/20,24,68.1,2.3,64.0,65.0,66.8,68.0,3.2,70.0,71.0,71.0,73.0
School,LL204,2020/21,26,67.3,3.3,57.0,65.0,66.0,67.0,3.5,69.5,71.5,72.0,73.0
School,LL204,2022/23,27,64.4,4.2,57.0,58.0,62.0,65.0,5.0,67.0,70.0,70.0,72.0
School,LL204,2023/24,20,65.0,5.9,45.0,60.6,63.8,66.5,3.5,67.2,70.1,71.0,72.0
School,LL205,2019/20,86,65.6,3.8,56.0,60.0,64.0,66.0,4.0,68.0,70.5,71.0,73.0
School,LL205,2020/21,99,66.3,3.4,57.0,62.0,64.0,66.0,6.0,70.0,70.0,71.0,73.0
School,LL205,2021/22,103,66.5,2.8,58.0,63.0,65.0,66.0,3.0,68.0,70.0,71.0,72.0
School,LL205,2022/23,115,65.1,4.4,40.0,61.0,63.0,65.0,4.5,67.5,70.0,71.0,73.0
School,LL205,2023/24,91,64.7,4.3,55.0,59.0,62.0,65.0,6.0,68.0,70.0,70.0,73.0
School,LL207,2019/20,22,63.8,5.1,55.0,58.0,60.0,64.5,7.8,67.8,70.0,70.9,71.0
School,LL207,2021/22,20,60.8,12.5,15.0,54.3,58.0,63.0,9.0,67.0,72.0,72.0,72.0
School,LL207,2022/23,5,63.6,4.4,60.0,60.4,61.0,62.0,3.0,64.0,68.2,69.6,71.0
School,LL207,2023/24,21,64.2,6.3,48.0,57.0,62.0,64.0,6.0,68.0,72.0,72.0,75.0
School,LL208,2023/24,24,67.2,7.9,46.0,59.5,64.8,68.0,7.2,72.0,75.0,75.0,80.0
School,LL210,2019/20,66,66.0,3.4,53.0,63.0,63.2,66.0,4.8,68.0,70.0,71.0,73.0
School,LL210,2020/21,89,66.0,7.6,0.0,64.0,66.0,67.0,2.0,68.0,70.0,70.0,72.0
School,LL210,2021/22,74,66.3,3.2,54.0,63.0,64.0,66.5,4.0,68.0,70.0,70.3,73.0
School,LL210,2022/23,86,65.6,3.5,52.0,62.0,64.0,66.0,4.0,68.0,70.0,70.0,72.0
School,LL210,2023/24,58,64.8,4.9,45.0,58.0,62.2,65.5,5.8,68.0,70.0,71.0,73.0
School,LL211,2023/24,20,66.2,2.9,60.0,63.0,64.8,66.0,3.2,68.0,70.1,71.0,71.0
School,LL212,2019/20,19,64.5,9.3,37.0,50.0,62.5,68.0,7.5,70.0,70.2,71.2,73.0
School,LL212,2020/21,22,66.8,3.8,58.0,62.1,66.0,68.0,2.0,68.0,70.0,71.9,73.0
School,LL212,2021/22,14,68.0,2.8,63.0,65.0,66.0,68.0,4.0,70.0,71.4,72.0,72.0
School,LL212,2023/24,24,66.1,4.7,52.0,62.3,63.8,66.5,4.8,68.5,71.7,72.0,73.0
School,LL221,2019/20,47,66.2,5.3,46.0,61.0,64.5,67.0,5.5,70.0,71.0,71.0,72.0
School,LL221,2020/21,73,67.5,2.6,63.0,64.0,65.0,67.0,5.0,70.0,71.0,71.0,73.0
School,LL221,2022/23,66,65.1,5.6,43.0,58.0,63.0,67.0,5.0,68.0,70.0,72.0,73.0
School,LL221,2023/24,68,63.8,4.9,47.0,57.7,61.0,64.5,6.2,67.2,70.0,70.0,72.0
School,LL232,2019/20,184,63.6,6.3,0.0,60.0,62.0,64.0,4.0,66.0,70.0,70.0,73.0
School,LL232,2020/21,168,64.5,3.8,50.0,60.0,63.0,65.0,4.0,67.0,68.0,70.0,73.0
School,LL232,2021/22,209,64.7,3.1,53.0,61.0,63.0,65.0,4.0,67.0,68.0,70.0,73.0
School,LL232,2022/23,194,63.0,5.3,40.0,57.0,61.0,64.0,5.0,66.0,68.0,70.0,74.0
School,LL232,2023/24,180,63.2,5.5,40.0,56.0,60.8,63.5,6.2,67.0,70.0,71.0,75.0
School,LL233,2019/20,25,62.1,5.0,52.0,55.8,58.0,62.0,8.0,66.0,68.0,69.6,70.0
School,LL233,2020/21,22,63.9,3.9,58.0,60.0,61.0,63.0,5.5,66.5,70.0,70.0,71.0
School,LL233,2021/22,14,63.7,4.4,55.0,57.3,61.0,65.0,5.0,66.0,67.7,68.7,70.0
School,LL233,2022/23,40,60.1,7.0,39.0,52.7,56.0,62.0,8.2,64.2,68.2,70.0,71.0
School,LL233,2023/24,30,61.6,5.2,43.0,57.0,60.0,61.0,4.8,64.8,67.1,68.0,71.0
School,LL241,2019/20,11,66.6,3.6,60.0,62.0,64.5,67.0,5.5,70.0,70.0,70.5,71.0
School,LL241,2021/22,12,68.8,3.5,64.0,65.1,66.0,67.5,6.0,72.0,72.9,73.9,75.0
School,LL241,2022/23,10,65.5,6.3,53.0,57.5,64.2,66.0,3.8,68.0,72.3,73.7,75.0
School,LL241,2023/24,7,68.3,3.5,65.0,65.6,66.0,67.0,3.5,69.5,72.6,73.8,75.0
School,LL250,2019/20,22,66.4,5.5,51.0,61.0,64.0,67.0,6.8,70.8,72.0,73.0,74.0
School,LL250,2020/21,22,65.3,7.0,48.0,55.5,62.5,66.5,7.5,70.0,71.9,73.0,75.0
School,LL250,2022/23,26,63.5,13.8,0.0,60.0,61.2,65.5,8.2,69.5,72.0,73.8,75.0
School,LL250,2023/24,24,61.5,14.4,0.0,57.0,58.8,64.5,9.2,68.0,72.4,73.0,74.0
School,LL251,2019/20,47,64.3,6.2,50.0,56.0,60.0,65.0,8.0,68.0,72.4,74.0,76.0
School,LL251,2020/21,31,65.8,5.5,52.0,58.0,64.0,67.0,5.0,69.0,72.0,73.5,76.0
School,LL251,2021/22,48,64.8,6.0,45.0,57.7,62.8,64.0,7.2,70.0,72.0,73.3,75.0
School,LL251,2022/23,28,68.0,4.0,63.0,63.7,65.0,67.0,3.5,68.5,75.0,76.3,77.0
School,LL251,2023/24,36,67.2,3.9,54.0,63.5,65.8,67.0,4.2,70.0,72.0,73.2,74.0
School,LL253,2020/21,24,67.6,2.4,65.0,65.0,65.8,67.0,4.2,70.0,71.0,71.8,72.0
School,LL253,2021/22,16,67.8,2.8,63.0,64.5,65.8,68.0,4.2,70.0,70.5,71.5,73.0
School,LL253,2022/23,30,66.6,3.8,56.0,62.9,65.0,67.0,4.5,69.5,70.0,70.5,73.0
School,LL253,2023/24,24,63.9,5.1,48.0,58.6,61.8,64.0,4.2,66.0,70.0,70.8,74.0
School,LL257,2019/20,25,65.8,5.2,49.0,60.0,64.0,66.0,4.0,68.0,71.0,71.8,73.0
School,LL257,2020/21,14,66.2,3.9,58.0,60.9,65.0,67.0,3.0,68.0,70.7,71.3,72.0
School,LL257,2021/22,31,65.4,4.4,56.0,60.0,62.5,65.0,6.5,69.0,70.0,71.5,73.0
School,LL257,2022/23,23,65.3,3.6,57.0,61.2,63.5,65.0,4.0,67.5,68.0,70.7,74.0
School,LL257,2023/24,25,64.2,5.4,47.0,59.4,61.0,66.0,7.0,68.0,69.2,70.0,71.0
School,LL272,2019/20,17,65.3,4.9,55.0,59.2,63.0,66.0,5.0,68.0,70.4,71.8,75.0
School,LL272,2020/21,22,65.2,4.1,57.0,60.1,62.2,65.5,5.8,68.0,70.0,70.0,72.0
School,LL272,2021/22,26,66.6,4.7,56.0,61.0,63.2,67.0,6.8,70.0,71.5,73.5,75.0
School,LL272,2022/23,26,66.2,4.8,58.0,60.5,63.2,66.5,6.8,70.0,71.0,72.5,78.0
School,LL272,2023/24,19,64.5,4.9,52.0,58.0,62.0,66.0,5.5,67.5,70.0,70.1,71.0
